,movie_title,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,Romance,Adventure,History,Fantasy,Horror,Sci-Fi,Comedy,Action,Sport,Music,Animation,War,Drama,Musical,Western,Documentary,Biography,Family,Thriller,Mystery,Crime
2675,Flashdance ,0.06157635467980296,0.19795221843003413,0.009260869565217392,0.004,0.0003515625,0.12478455635534794,0.020801992256806068,0.0012044523624625035,0.0,0.027218174024860695,1.0,0.6,0.013329715542290321,0.5875,0.00127007299270073,0.5844155844155844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,500 Days of Summer ,0.4064039408866995,0.19795221843003413,0.02017391304347826,0.4782608695652174,0.0359375,0.042590995281946445,0.22286124153864909,0.08233977433648532,1.0,0.10565795113587656,1.0,0.4,0.02499642498689162,0.9125,0.12408759124087591,0.792207792207792,0.11461318051575932,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2677,Magic Mike ,0.3977832512315271,0.24914675767918087,0.0,0.4782608695652174,0.0265625,0.14951810634958704,0.06440095588557307,0.07102766738233368,0.023255813953488372,0.06000857265323618,1.0,0.6,0.023329752209091434,0.95,0.10948905109489052,0.5844155844155844,0.15472779369627507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2678,Darkness Falls ,0.17118226600985223,0.20136518771331058,0.020608695652173912,0.0035652173913043477,0.0015625,0.04224926057830846,0.015297009839371928,0.0033682030667093023,0.0,0.0788684097728247,1.0,0.4,0.03666313443149292,0.8375,0.00708029197080292,0.42857142857142855,0.0057306590257879654,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2679,Live and Let Die ,0.16625615763546797,0.28668941979522183,0.0035652173913043477,0.008217391304347826,0.0009078125,0.04654708423642168,0.04434700682115968,0.002839827630837635,0.06976744186046512,0.053579082726103726,0.0,0.2,0.023329752209091434,0.4625,0.003992700729927007,0.6753246753246751,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2680,My Dog Skip ,0.0960591133004926,0.19795221843003413,0.0005652173913043478,0.018695652173913044,0.0015625,0.04483722071970627,0.009841147346754711,0.0038295798882341295,0.0,0.031718816973853405,1.0,0.2,0.016663061097890692,0.8,0.0068175182481751825,0.7012987012987012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2681,Jumping the Broom ,0.06280788177339902,0.25597269624573377,0.003043478260869565,0.03591304347826087,0.0015625,0.049039367181453276,0.00470545207493215,0.009073744156654942,0.18604651162790697,0.012430347192456065,1.0,0.4,0.021996413986851284,0.9375,0.0066569343065693435,0.5324675324675323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2682,"Good Night, and Good Luck. ",0.43103448275862066,0.19112627986348124,0.0,0.024608695652173912,0.0328125,0.041420515362089384,0.04974013784352878,0.03463371552997427,0.0,0.11251607372481782,1.0,0.2,0.02499642498689162,0.8625,0.004744525547445255,0.7662337662337662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2683,Desperado ,0.11330049261083744,0.22866894197952217,0.0,0.17391304347826086,0.025,0.03369392988615998,0.08207465991849644,0.051403164161832104,0.0,0.0430775825117874,1.0,0.6,0.023329752209091434,0.7375,0.08759124087591241,0.7272727272727271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2684,The Claim ,0.08620689655172414,0.26621160409556316,0.008130434782608695,0.03856521739130435,0.021875,0.0005302120612612188,0.0030963306824355434,0.026044188631553302,0.09302325581395349,0.019502786112301756,0.0,0.6,0.06666324443189625,0.8,0.006569343065693431,0.6363636363636364,0.0004040114613180516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,Logan's Run ,0.13669950738916256,0.27986348122866894,0.001,0.019130434782608695,0.0015625,0.03287196305933205,0.02356868681727743,0.0044934752485800864,0.023255813953488372,0.05165023574796399,1.0,0.2,0.029996443320292176,0.5,0.00481021897810219,0.6753246753246751,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,The Man with the Golden Gun ,0.1440886699507389,0.3003412969283277,0.0035652173913043477,0.010608695652173913,0.025,0.02761230106814373,0.04375105785380253,0.026816195392322568,0.06976744186046512,0.05507929704243463,0.0,0.2,0.043329825542693656,0.475,0.002824817518248175,0.6753246753246751,0.0057306590257879654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2687,Action Jackson ,0.04187192118226601,0.20136518771331058,0.0009565217391304348,0.034521739130434784,0.0015625,0.026635318853280496,0.004466362320401576,0.008042879113181977,0.046511627906976744,0.013716245177882554,1.0,0.6,0.023329752209091434,0.65,0.006138686131386861,0.46753246753246747,0.002802292263610315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2688,The Descent ,0.41995073891625617,0.2150170648464164,0.008565217391304348,0.00691304347826087,0.0008015625,0.03419464707789011,0.09168026834865914,0.0020997974814611787,0.0,0.235533647663952,0.0,0.6,0.011663042764490136,0.8625,0.0017445255474452554,0.7272727272727271,0.02865329512893983,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2689,Devil's Due ,0.16748768472906403,0.17747440273037543,0.000608695652173913,0.011739130434782608,0.0015171875,0.02079968048184563,0.008220781634119292,0.0038326252797953497,0.0,0.025503643377625375,1.0,0.6,0.023329752209091434,0.975,0.0034963503649635035,0.3116883116883116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2690,Flirting with Disaster ,0.0603448275862069,0.18771331058020477,0.03204347826086956,0.01652173913043478,0.001121875,0.019579482292101366,0.008916154063756478,0.003410838548566382,0.06976744186046512,0.022288898414059153,1.0,0.6,0.023329752209091434,0.75,0.003824817518248175,0.6753246753246751,0.002361031518624642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2691,The Devil's Rejects ,0.32019704433497537,0.24573378839590443,0.0,0.025956521739130434,0.0015625,0.02222262812202622,0.04512227310441476,0.005396433846481812,0.0,0.14702100300042864,1.0,0.6,0.023329752209091434,0.8625,0.004737226277372263,0.6883116883116883,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2692,Dope ,0.2204433497536946,0.22525597269624573,0.0019130434782608696,0.00826086956521739,0.0009953125,0.02297604971886949,0.03348617717971146,0.002043457737578609,0.06976744186046512,0.018859837119588514,1.0,0.6,0.023329752209091434,0.9875,0.0018686131386861315,0.7402597402597401,0.0659025787965616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2693,In Too Deep ,0.0332512315270936,0.19795221843003413,0.0020869565217391303,0.03591304347826087,0.0015625,0.018412022733142748,0.0027081057344849097,0.007365279490810531,0.023255813953488372,0.006000857265323617,1.0,0.6,0.023329752209091434,0.7875,0.006313868613138686,0.5844155844155844,0.0010744985673352436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2694,Skyfall ,0.9224137931034483,0.36177474402730375,0.0,0.01708695652173913,0.0013796875,0.40020712075551723,0.3089382876202402,0.0031047766966637736,0.0,0.3208315473639091,0.0,0.4,0.6666654444399629,0.95,0.0041094890510948905,0.805194805194805,0.22922636103151864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2695,House of 1000 Corpses ,0.24753694581280788,0.23208191126279865,0.0,0.013173913043478262,0.0015625,0.016545327930089584,0.0359149503296953,0.0037214684878108203,0.0,0.19738534076296613,1.0,0.6,0.023329752209091434,0.8375,0.0024817518248175185,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2696,A Serious Man ,0.4187192118226601,0.2354948805460751,0.043478260869565216,0.004260869565217392,0.001275,0.012083839369796557,0.06042520100701764,0.001705419274283191,0.023255813953488372,0.06922417488212602,1.0,0.6,0.023329752209091434,0.9125,0.0007664233576642335,0.7012987012987012,0.02865329512893983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2697,Get Low ,0.1958128078817734,0.2150170648464164,0.0004782608695652174,0.04217391304347826,0.0203125,0.012065467370461337,0.011318295929201026,0.029433709439191144,0.023255813953488372,0.020574367766823833,1.0,0.4,0.02499642498689162,0.9125,0.021897810218978103,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2698,Warlock ,0.03694581280788178,0.22525597269624573,0.002130434782608696,0.013217391304347827,0.0010734375,0.0119575101782612,0.006892176438769942,0.003030164603413884,0.0,0.016716673810544362,1.0,0.6,0.023329752209091434,0.6625,0.004043795620437956,0.5974025974025973,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2699,A Single Man ,0.3448275862068966,0.21160409556313994,0.008347826086956521,0.012695652173913044,0.021875,0.012052725839287683,0.04921461382861999,0.02256026068551764,0.046511627906976744,0.05272181740248607,1.0,0.6,0.023329752209091434,0.9125,0.002503649635036496,0.7792207792207791,0.045845272206303724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,The Last Temptation of Christ ,0.13916256157635468,0.4334470989761092,0.7391304347826086,0.00691304347826087,0.0013796875,0.01100963230302621,0.023469855161320486,0.0029448936396997243,0.0,0.06579511358765538,1.0,0.6,0.023329752209091434,0.65,0.004510948905109489,0.7792207792207791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2701,Outside Providence ,0.0874384236453202,0.20136518771331058,0.0013043478260869566,0.017695652173913043,0.0011890625,0.009587669534553471,0.004565193976358521,0.0030728000852709636,0.06976744186046512,0.021217316759537076,1.0,0.6,0.023329752209091434,0.7875,0.003007299270072993,0.6233766233766234,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2702,Bride & Prejudice ,0.14532019704433496,0.2901023890784983,0.004260869565217392,0.017260869565217392,0.0011390625,0.0086789366936879,0.010305715310384662,0.0035341769067957912,0.023255813953488372,0.0589369909987141,0.0,0.4,0.023329752209091434,0.85,0.004226277372262774,0.5974025974025973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2703,Who's Your Caddy? ,0.029556650246305417,0.19112627986348124,0.003043478260869565,0.019217391304347825,0.00108125,0.007486609452834944,0.008162784614455935,0.004762992401748055,0.0,0.00964423489069867,1.0,0.4,0.023329752209091434,0.8875,0.0042700729927007295,0.05194805194805193,0.0012779369627507163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2704,Split Second ,0.046798029556650245,0.20136518771331058,0.0002608695652173913,0.0016521739130434783,0.000321875,0.007140147627982383,0.004952827117986059,0.000750689019840726,0.0,0.015859408486926702,0.0,0.6,0.023329752209091434,0.7,0.0014014598540145985,0.5974025974025973,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2705,The Other Side of Heaven ,0.03201970443349754,0.2593856655290102,0.0003043478260869565,0.0015217391304347826,0.0171875,0.006205964597656949,0.001882535913766717,0.01692628629726067,0.046511627906976744,0.018002571795970854,1.0,0.2,0.023329752209091434,0.8125,0.0003138686131386861,0.6363636363636364,0.0018624641833810888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2706,Redbelt ,0.1933497536945813,0.21160409556313994,0.014869565217391304,0.021782608695652173,0.0015625,0.0030823512746680384,0.010971497423867075,0.0032859774945563627,0.0,0.02528932704672096,1.0,0.6,0.023329752209091434,0.9,0.003781021897810219,0.6753246753246751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2707,Cyrus ,0.2733990147783251,0.18430034129692832,0.006826086956521739,0.009739130434782608,0.000765625,0.009802358417709794,0.017721640345094103,0.0017297824067729508,0.046511627906976744,0.026789541363051863,1.0,0.6,0.023329752209091434,0.925,0.0018905109489051094,0.6103896103896103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2708,A Dog of Flanders ,0.029556650246305417,0.2150170648464164,0.0,0.015608695652173913,0.0010234375,0.0028237928657587094,0.0004491809992294682,0.0029022581578426448,0.0,0.0040720102871838835,1.0,0.2,0.023329752209091434,0.7875,0.0034744525547445258,0.6103896103896103,0.0004498567335243553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2709,Auto Focus ,0.11822660098522167,0.23208191126279865,0.011347826086956522,0.02682608695652174,0.0012234375,0.0027105181552854823,0.0067258788619801125,0.004086915475157218,0.06976744186046512,0.031290184312044576,1.0,0.6,0.023329752209091434,0.825,0.004802919708029197,0.6493506493506492,0.0010229226361031518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2710,Factory Girl ,0.14285714285714285,0.21160409556313994,0.0026086956521739132,0.027304347826086955,0.00625,0.0021744284217491104,0.010849585321309406,0.009937112664260807,0.0,0.022503214744963567,1.0,0.6,0.023329752209091434,0.875,0.005744525547445255,0.6233766233766234,0.008595988538681949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2711,We Need to Talk About Kevin ,0.47783251231527096,0.25597269624573377,0.00691304347826087,0.0033478260869565218,0.0046875,0.002285308671100849,0.05652164649987986,0.005401001933823642,0.0,0.06429489927132448,0.0,0.6,0.023329752209091434,0.9375,0.002145985401459854,0.7662337662337662,0.10888252148997135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2712,The Mighty Macs ,0.04064039408866995,0.21160409556313994,8.695652173913044e-05,0.019782608695652175,0.0015625,0.0024836373756335827,0.0006492115364357399,0.003942259375999269,0.046511627906976744,0.002357479639948564,1.0,0.0,0.023329752209091434,0.9125,0.005036496350364963,0.6363636363636364,0.0022836676217765045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2713,Mother and Child ,0.19704433497536947,0.3003412969283277,0.005521739130434782,0.034695652173913044,0.009375,0.0014590078827921775,0.005743480365641619,0.013515447748694289,0.13953488372093023,0.013716245177882554,1.0,0.6,0.016079725625660627,0.9125,0.006868613138686131,0.7272727272727271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714,March or Die ,0.006157635467980296,0.23890784982935154,0.0002608695652173913,0.016304347826086956,0.0015046875,0.0013139911122021287,0.0012978312665483842,0.003363634979367472,0.023255813953488372,0.005357908272610373,0.0,0.2,0.029996443320292176,0.5125,0.005474452554744526,0.6103896103896103,0.0003495702005730659,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2715,Somewhere ,0.3694581280788177,0.20477815699658702,0.0,0.004608695652173913,0.0003546875,0.0023243932193573696,0.021202053331218614,0.0010415239139372344,0.0,0.04222031718816974,1.0,0.6,0.023329752209091434,0.925,0.0015912408759124089,0.6103896103896103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2716,Chairman of the Board ,0.013546798029556651,0.19795221843003413,0.0018695652173913043,0.02656521739130435,0.0015625,0.00040237992131188005,0.0030306401805719452,0.007937813104319888,0.023255813953488372,0.01307329618516931,1.0,0.4,0.033329788875892545,0.775,0.005751824817518248,0.09090909090909086,0.0020744985673352436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2717,Hesher ,0.16379310344827586,0.2354948805460751,0.0025217391304347826,0.042304347826086955,0.0359375,0.0005026172446244493,0.026005745255784612,0.06847410655825073,0.0,0.02100300042863266,1.0,0.6,0.023329752209091434,0.925,0.145985401459854,0.7142857142857142,0.054441260744985676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2718,The Heart of Me ,0.046798029556650245,0.20136518771331058,0.0002173913043478261,0.002260869565217391,0.001196875,0.0002568871513116287,0.0011504714920976102,0.0019048924215431,0.06976744186046512,0.005143591941705958,0.0,0.6,0.023329752209091434,0.825,0.002613138686131387,0.6623376623376622,0.00027793696275071634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2719,Freeheld ,0.1625615763546798,0.22525597269624573,0.0002608695652173913,0.04065217391304348,0.0109375,0.0006999097957449187,0.0034567407332006896,0.014709241240692523,0.0,0.005143591941705958,1.0,0.4,0.023329752209091434,0.9875,0.0072992700729927005,0.6363636363636364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2720,The Extra Man ,0.1268472906403941,0.24232081911262798,0.0013043478260869566,0.012217391304347826,0.000740625,0.0005948362132314519,0.0024275895373376526,0.0030895497388576734,0.09302325581395349,0.006000857265323617,1.0,0.6,0.023329752209091434,0.925,0.0029416058394160583,0.5584415584415584,0.0026246418338108884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2721,Ca$h ,0.03201970443349754,0.2764505119453925,0.0,0.017826086956521738,0.040625,6.0154754193220815e-05,0.004521992114772551,0.04226394408661094,0.046511627906976744,0.007929704243463351,1.0,0.6,0.023329752209091434,0.925,0.006233576642335766,0.5714285714285714,0.001988538681948424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2722,Wah-Wah ,0.059113300492610835,0.20477815699658702,0.02408695652173913,0.023043478260869565,0.00136875,0.0003055863616880414,0.001567103143556827,0.0038737380658718196,0.06976744186046512,0.01050150021431633,0.0,0.6,0.023329752209091434,0.8625,0.006116788321167883,0.6883116883116883,0.0008911174785100287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2723,Pale Rider ,0.04556650246305419,0.26621160409556316,0.6956521739130435,0.010434782608695653,0.025,0.05443657722320416,0.02333433151333162,0.02620407168851735,0.0,0.029361337333904843,1.0,0.6,0.022996417653531397,0.6125,0.003321167883211679,0.7402597402597401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2724,Dazed and Confused ,0.18596059113300492,0.22184300341296928,0.0,0.034217391304347824,0.021875,0.010509246470001524,0.07102504405998075,0.02838761743791208,0.023255813953488372,0.08722674667809686,1.0,0.6,0.022996417653531397,0.7125,0.0072992700729927005,0.792207792207792,0.02865329512893983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2725,The Chumscrubber ,0.08990147783251232,0.24232081911262798,0.00013043478260869564,0.018956521739130434,0.001109375,6.419811934894683e-05,0.009632831521025103,0.003226592359112573,0.023255813953488372,0.02743249035576511,1.0,0.6,0.02266308309797136,0.8625,0.005087591240875913,0.7012987012987012,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2726,Shade ,0.029556650246305417,0.21843003412969283,0.0,0.003608695652173913,0.000375,1.313995056948622e-05,0.006361326166953298,0.0007461209324988961,0.18604651162790697,0.013716245177882554,1.0,0.6,0.02266308309797136,0.8375,0.0006058394160583942,0.6233766233766234,0.0011833810888252148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2727,Annabelle ,0.33251231527093594,0.21160409556313994,0.0017391304347826088,0.013043478260869565,0.0015625,0.11079890078955205,0.048336965051469394,0.0035372222983570114,0.0,0.062151735962280324,1.0,0.6,0.021663079431291248,0.975,0.003072992700729927,0.49350649350649345,0.12893982808022922,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2728,Boyz n the Hood ,0.07758620689655173,0.25597269624573377,0.013434782608695652,0.0006521739130434783,4.21875e-05,0.07561206712889769,0.055699035710777146,0.00016140575274465916,0.046511627906976744,0.03900557222460351,1.0,0.6,0.01999640665349106,0.6875,0.00018978102189781023,0.805194805194805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2729,La Bamba ,0.020935960591133004,0.24232081911262798,0.0003043478260869565,0.002217391304347826,0.0010921875,0.07128776633232083,0.012656961832042998,0.0014252432506509526,0.023255813953488372,0.013287612516073724,1.0,0.4,0.021663079431291248,0.6375,0.00045985401459854014,0.6753246753246751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2730,Dressed to Kill ,0.1477832512315271,0.22866894197952217,0.0,0.02247826086956522,0.001178125,0.0419435650786341,0.014182046726660047,0.0037184230962496,0.0,0.042863266180882986,1.0,1.0,0.021663079431291248,0.55,0.004138686131386861,0.7142857142857142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2731,The Adventures of Huck Finn ,0.01600985221674877,0.24232081911262798,0.009043478260869564,0.029956521739130434,0.00136875,0.03169326491761376,0.003765071827533434,0.007369847578152361,0.0,0.01135876553793399,1.0,0.2,0.021663079431291248,0.7125,0.006036496350364963,0.5974025974025973,0.0011203438395415474,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2732,Go ,0.16748768472906403,0.22184300341296928,0.009478260869565217,0.01634782608695652,0.00140625,0.022145280847699303,0.035184069520672386,0.00376867205700973,0.06976744186046512,0.08936990998714102,1.0,0.6,0.021663079431291248,0.7875,0.0041094890510948905,0.7402597402597401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2733,Friends with Money ,0.1354679802955665,0.17406143344709898,0.005739130434782609,0.00782608695652174,0.0006796875,0.017575683879923896,0.011654441920719258,0.0017358731898953908,0.046511627906976744,0.03536219459922846,1.0,0.6,0.021663079431291248,0.875,0.001678832116788321,0.5584415584415584,0.001475644699140401,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2734,Bats ,0.11822660098522167,0.18430034129692832,0.0016521739130434783,0.003956521739130435,0.001140625,0.013345177320720398,0.004895421904645798,0.002139387571757039,0.0,0.034076296613801974,1.0,0.4,0.021663079431291248,0.7875,0.003364963503649635,0.2597402597402597,0.000979942693409742,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
